new_tc_id,title,purpose,source_sheet,source_row_numbers,source_tc_ids,conversion_type,conversion_note,priority,os,tc_attributes,automation_readiness,review_reason
CHAT_NEW_0221,이모티콘 타입 송수신 > 상품:챗로그 타입별 전송 > 수신 > 프리뷰 동작 및 송/수신 - 사전조건 타입의 이모티콘 선택,1. 프리뷰에 표시된다. : 애니메이션 플레이된다. 2.메시지가 전송된다. : 송신측/수신측에 이모티콘이 표시된다. : 애니메이션 플레이된다.,5.일반채팅,317,CHAT_221,SPLIT,원본 수행 절차를 Step 단위로 세분화,P2,common,"UI노출확인, 기능동작확인, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0222,이모티콘 타입 송수신 > 상품:챗로그 타입별 전송 > 수신 > 프리뷰 동작 및 송/수신 - 사전조건 타입의 이모티콘 선택,1. 프리뷰에 표시된다. : 애니메이션 플레이된다. : 사운드 플레이된다. 2.메시지가 전송된다. : 송신측/수신측에 이모티콘이 표시된다. :,5.일반채팅,318,CHAT_222,SPLIT,원본 수행 절차를 Step 단위로 세분화,P2,common,"UI노출확인, 기능동작확인, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0223,이모티콘 타입 송수신 > 상품:챗로그 타입별 전송 > 수신 > 프리뷰 동작 및 송/수신 - 사전조건 타입의 이모티콘 선택,1. 프리뷰에 표시된다. : 애니메이션 플레이된다. : 사운드 플레이된다. 2.메시지가 전송된다. : 송신측/수신측에 이모티콘이 표시된다. :,5.일반채팅,319,CHAT_223,SPLIT,원본 수행 절차를 Step 단위로 세분화,P2,common,"UI노출확인, 기능동작확인, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0224,이모티콘 타입 송수신 > 상품:챗로그 타입별 전송 > 수신 > 프리뷰 동작 및 송/수신 - 사전조건 타입의 이모티콘 선택,1. 프리뷰에 표시된다. : 애니메이션 플레이된다. 2.메시지가 전송된다. : 송신측/수신측에 이모티콘이 표시된다. : 애니메이션 플레이된다.,5.일반채팅,320,CHAT_224,SPLIT,원본 수행 절차를 Step 단위로 세분화,P2,common,"UI노출확인, 기능동작확인, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0225,이모티콘 타입 송수신 > 상품:챗로그 타입별 전송 > 수신 > 프리뷰 동작 및 송/수신 - 사전조건 타입의 이모티콘 선택,1. 프리뷰에 표시된다. 2. 송신측/수신측에 이모티콘이 표시된다.,5.일반채팅,321,CHAT_225,SPLIT,원본 수행 절차를 Step 단위로 세분화,P2,common,"UI노출확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0226,이모티콘 타입 송수신 > 상품:챗로그 타입별 전송 > 수신 > 프리뷰 동작 및 송/수신 - 사전조건 타입의 이모티콘 선택,1. 프리뷰에 표시된다. : 사운드 플레이된다. 2.메시지가 전송된다. : 송신측/수신측에 이모티콘이 표시된다. : 사운드가 플레이된다.,5.일반채팅,322,CHAT_226,SPLIT,원본 수행 절차를 Step 단위로 세분화,P2,common,"UI노출확인, 기능동작확인, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0227,이모티콘 타입 송수신 > 컨텍스트 메뉴 > 이모티콘 보러가기 > 프리뷰 동작 및 송/수신 - 1. 이모티콘 롱탭 후 [이모티콘 보러가기] 클릭,1. 이모티콘 상세화면으로 랜딩된다.,5.일반채팅,325,CHAT_227,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P2,common,"기능동작확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0228,이모티콘 타입 송수신 > 컨텍스트 메뉴 > 이모티콘 보러가기 > 프리뷰 동작 및 송/수신 - 1. 이모티콘 롱탭 후 [이모티콘 보러가기] 클릭,1. 이모티콘 상세화면으로 랜딩된다.,5.일반채팅,326,CHAT_228,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P2,common,"기능동작확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0229,이모티콘 타입 송수신 > 컨텍스트 메뉴 > 이모티콘 보러가기 > 프리뷰 동작 및 송/수신 - 1. 이모티콘 롱탭 후 [이모티콘 보러가기] 클릭,1. 이모티콘 상세화면으로 랜딩된다.,5.일반채팅,327,CHAT_229,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P2,common,"기능동작확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0230,이모티콘 타입 송수신 > 컨텍스트 메뉴 > 이모티콘 보러가기 > 프리뷰 동작 및 송/수신 - 1. 이모티콘 롱탭 후 [이모티콘 보러가기] 클릭,1. 이모티콘 상세화면으로 랜딩된다.,5.일반채팅,328,CHAT_230,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P2,common,"기능동작확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0231,이모티콘 타입 송수신 > 컨텍스트 메뉴 > 이모티콘 보러가기 > 프리뷰 동작 및 송/수신 - 1. 이모티콘 롱탭 후 [이모티콘 보러가기] 클릭,1. 이모티콘 상세화면으로 랜딩된다.,5.일반채팅,329,CHAT_231,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P2,common,"기능동작확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0232,이모티콘 타입 송수신 > 컨텍스트 메뉴 > 이모티콘 보러가기 > 프리뷰 동작 및 송/수신 - 1. 이모티콘 롱탭 후 [이모티콘 보러가기] 클릭,1. 이모티콘 상세화면으로 랜딩된다.,5.일반채팅,330,CHAT_232,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P2,common,"기능동작확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0233,이모티콘 타입 송수신 > 컨텍스트 메뉴 > 이모티콘 보러가기 > 프리뷰 동작 및 송/수신 - 1. 이모티콘 롱탭 후 [이모티콘 보러가기] 클릭,1. 이모티콘 상세화면으로 랜딩된다.,5.일반채팅,331,CHAT_233,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P2,common,"기능동작확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0234,이모티콘 타입 송수신 > 컨텍스트 메뉴 > 이모티콘 보러가기 > 프리뷰 동작 및 송/수신 - 1. 이모티콘 롱탭 후 [이모티콘 보러가기] 클릭,1. 이모티콘 상세화면으로 랜딩된다.,5.일반채팅,332,CHAT_234,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P2,common,"기능동작확인, 콘텐츠미디어확인, 자동화후보",READY,
CHAT_NEW_0235,진입점 > 컨텍스트 메뉴 > 이모티콘 따라하기 > 프리뷰 동작 및 송/수신 - 입력창에서 [#] 버튼 탭,+ 메뉴 버튼이 X로 변경 및 입력창이 #검색 UI로 변경됨 ㄴ 상단에 추천 게임/검색어 노출,5.일반채팅,335,CHAT_235,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"데이터변경확인, 자동화후보",READY,
CHAT_NEW_0236,진입점 > 샵 검색 버튼 > 샵 검색 UI > 프리뷰 동작 및 송/수신 - 채팅방 입력창 [#] 샵 검색 버튼 선택,1. 샵 검색 모드 진입 - 입력창 위로 샵검색 레이어 노출 2. 샵 검색 안내문구 노출됨 - [X} # 검색어 입력 3. 채팅방 입력창 좌측,5.일반채팅,337,CHAT_236,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 예외에러확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0237,진입점 > 샵 검색 버튼 > 샵 검색 서제스트 > 프리뷰 동작 및 송/수신 - 채팅방 입력창 [#] 샵 검색 버튼 선택,2. 샵 검색 서제스트 3개 노출됨 - 카카오 [↙️ 공유하기 아이콘] - 카카오 웹툰 [↙️ 공유하기 아이콘] - 카카오톡 이모티콘샵 [↙️,5.일반채팅,338,CHAT_237,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 데이터변경확인, 기능동작확인, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0238,진입점 > 샵 검색 버튼 > 샵 검색 서제스트 > 프리뷰 동작 및 송/수신 - 채팅방 입력창 [#] 샵 검색 버튼 선택,2. 샵 검색 서제스트 3개 노출됨 - 카카오 (🕖) [X 공유하기 아이콘] - 카카오 웹툰 [↙️ 공유하기 아이콘] - 카카오톡 이모티콘샵 [,5.일반채팅,339,CHAT_238,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0239,진입점 > 샵 검색 버튼 > 샵 검색 종료 > 프리뷰 동작 및 송/수신 - 채팅방 입력창 [#] 샵 검색 버튼 선택,1. 샵 검색 모드 진입 - 입력창 위로 샵검색 레이어 노출 2. 샵 검색 안내문구 노출됨 - [X} # 검색어 입력 3. 채팅방 입력창 좌측,5.일반채팅,340,CHAT_239,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"UI노출확인, 데이터변경확인, 예외에러확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0240,검색 결과 > 일반 키워드 검색 > 샵 검색 종료 > 프리뷰 동작 및 송/수신 - 검색어 입력 후 검색버튼 탭,1. 검색 결과로 이동 2. #검색 결과 말풍선이 전송됨,5.일반채팅,342,CHAT_240,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"기능동작확인, 자동화후보",READY,
CHAT_NEW_0241,검색 결과 > 추천 검색어 > 샵 검색 종료 > 프리뷰 동작 및 송/수신 - 키워드 입력 시 상단에 뜨는 추천 검색어 탭,1. 검색 결과로 이동 #검색어 [닫기(X)] [카드뷰] [채팅방에 보내기 > 공유하기] 2. #검색 결과 말풍선이 전송됨,5.일반채팅,343,CHAT_241,SPLIT,원본 수행 절차를 Step 단위로 세분화,P1,common,"기능동작확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0242,"플러스 메뉴 | 담당자 : poby > ""친구위치"" 미지원 채팅방 > 나와의 채팅방 > 프리뷰 동작 및 송/수신 - 플러스메뉴 아이콘 탭",모달뷰 형태로 노출됨 - 목록 : [사진] [카메라] [선물하기] [지도] [뮤직] [미니게임] [공개투표] [파일] [톡클라우드] [연락처],5.일반채팅,347,CHAT_242,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 알림푸시확인, 멀티디바이스OS, 콘텐츠미디어확인, 자동화후보, 수동확인필요",MANUAL_ONLY,시각/음성/카메라 등 사람의 직접 확인이 필요한 표현이 포함됨
CHAT_NEW_0243,"플러스 메뉴 | 담당자 : poby > ""친구위치"" 미지원 채팅방 > 채널방 > 프리뷰 동작 및 송/수신 - 플러스메뉴 아이콘 탭",모달뷰 형태로 노출됨 - 목록 : [사진] [카메라] [톡클라우드] [캡처] [음성메시지] [파일],5.일반채팅,348,CHAT_243,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 알림푸시확인, 콘텐츠미디어확인, 자동화후보, 수동확인필요",MANUAL_ONLY,시각/음성/카메라 등 사람의 직접 확인이 필요한 표현이 포함됨
CHAT_NEW_0244,"플러스 메뉴 | 담당자 : poby > ""친구위치"" 미지원 채팅방 > 채널방 > 채널 불가 - 플러스메뉴 아이콘 탭",플러스 메뉴 클릭 미노출,5.일반채팅,349,CHAT_244,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,예외에러확인,REVIEW_REQUIRED,기대결과에 결론적 검증 표현(…됨/…되어야 함)이 부족하여 검토 필요
CHAT_NEW_0245,"플러스 메뉴 | 담당자 : poby > ""친구위치"" 미지원 채팅방 > 오픈 채팅방 > 채널 불가 - 플러스메뉴 아이콘 탭",모달뷰 형태로 노출됨 - 목록 : [사진] [카메라] [선물하기] [보이스톡] [톡클라우드] [송금] [미니게임] [지도] [캡처] [연락처],5.일반채팅,350,CHAT_245,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 알림푸시확인, 콘텐츠미디어확인, 자동화후보, 수동확인필요",MANUAL_ONLY,시각/음성/카메라 등 사람의 직접 확인이 필요한 표현이 포함됨
CHAT_NEW_0246,"플러스 메뉴 | 담당자 : poby > ""친구위치"" 미지원 채팅방 > 오픈 채팅방 > 그룹 - 플러스메뉴 아이콘 탭",모달뷰 형태로 노출됨 - 목록 : [사진] [카메라] [선물하기] [보이스룸] [톡클라우드] [미니게임] [지도] [캡처] [연락처] [음성메시,5.일반채팅,351,CHAT_246,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 알림푸시확인, 콘텐츠미디어확인, 자동화후보, 수동확인필요",MANUAL_ONLY,시각/음성/카메라 등 사람의 직접 확인이 필요한 표현이 포함됨
CHAT_NEW_0247,"플러스 메뉴 | 담당자 : poby > ""친구위치"" 지원 채팅방 > 1:1 채팅방 > 그룹 - 플러스메뉴 아이콘 탭",모달뷰 형태로 노출됨 - 목록 : [사진] [카메라] [선물하기] [통화] [톡클라우드] [송금] [예약메시지] [일정] [미니게임] [지도],5.일반채팅,353,CHAT_247,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 알림푸시확인, 콘텐츠미디어확인, 자동화후보, 수동확인필요",MANUAL_ONLY,시각/음성/카메라 등 사람의 직접 확인이 필요한 표현이 포함됨
CHAT_NEW_0248,"플러스 메뉴 | 담당자 : poby > ""친구위치"" 지원 채팅방 > 그룹 채팅방 > 그룹 - 플러스메뉴 아이콘 탭",모달뷰 형태로 노출됨 - 목록 : [사진] [카메라] [그룹선물] [통화] [톡클라우드] [송금] [예약메시지] [일정] [미니게임] [지도],5.일반채팅,354,CHAT_248,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 알림푸시확인, 콘텐츠미디어확인, 자동화후보, 수동확인필요",MANUAL_ONLY,시각/음성/카메라 등 사람의 직접 확인이 필요한 표현이 포함됨
CHAT_NEW_0249,"플러스 메뉴 | 담당자 : poby > ""친구위치"" 지원 채팅방 > 팀 채팅방 > 그룹 - 플러스메뉴 아이콘 탭",모달뷰 형태로 노출됨 - 목록 : [사진] [카메라] [그룹선물] [통화] [톡클라우드] [송금] [예약메시지] [일정] [미니게임] [지도],5.일반채팅,355,CHAT_249,ONE_TO_ONE,원본 TC를 1:1로 구조화 변환,P1,common,"UI노출확인, 알림푸시확인, 콘텐츠미디어확인, 자동화후보, 수동확인필요",MANUAL_ONLY,시각/음성/카메라 등 사람의 직접 확인이 필요한 표현이 포함됨
CHAT_NEW_0250,친구위치 | 담당자 : crystal.k > 톡 위치 정보 이용동의 > 카톡 위치 정보 이용동의N > 그룹 - *톡 설정 > 카카오 계정 > 계정 이용 > 서비스 이,"1. 카톡 ""위치 정보 이용동의"" 팝업 노출됨 * iOS, Android 클라별로 권한 문구 다름 - Android : 위치정보 기반 서비스 제",5.일반채팅,358,CHAT_250,SPLIT,원본 수행 절차를 Step 단위로 세분화,P3,common,"UI노출확인, 기능동작확인, 권한인증확인, 알림푸시확인, 멀티디바이스OS, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0251,친구위치 | 담당자 : crystal.k > 톡 위치 정보 이용동의 > 카톡 위치 정보 활용 동의 앱 OS 위치 권한 비허용 > 스태틱맵 없는 바텀 시트 - 기본 지도 이미지 배경 - 위치정보 이용 동의 [동의] & 카톡 앱 OS 위치 권,1. 스태틱맵 없는 바텀시트 노출됨 - 스태틱맵이 없는 바텀은 지도 이미지가 위치를 알 수 없는 임의의 이미지 노출됨 2. 스태틱맵 없는 바텀시,5.일반채팅,360,CHAT_251,SPLIT,원본 수행 절차를 Step 단위로 세분화,P2,common,"UI노출확인, 권한인증확인, 알림푸시확인, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0252,친구위치 | 담당자 : crystal.k > 톡 위치 정보 이용동의 > 카톡 위치 정보 활용 동의 앱 OS 위치 권한 허용 > 스태틱맵 있는 바텀 시트 - 내 현위치 기준의 지도 배경 - 위치정보 이용 동의 [동의] & 카톡 앱 OS 위치 권,1. 단말 OS 위치정보 액세스 허용 팝업 노출됨 * 단말별로 카톡 앱 OS 위치 권한 문구 및 버튼 다름 2. 스태틱맵 있는 바텀시트 노출됨,5.일반채팅,362,CHAT_252,SPLIT,원본 수행 절차를 Step 단위로 세분화,P3,common,"UI노출확인, 권한인증확인, 네트워크서버연동, 알림푸시확인, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
CHAT_NEW_0253,친구 위치 바텀 시트 > 참여 가능 케이스 > 계정 불일치 & 채팅방 멤버 > 동의 클릭 5분 경과 - 그룹 시작 동의창 - 플러스메뉴 아이콘 탭 > [친구위치] 메뉴 선택,5. 그룹 시작 동의창 팝업 노출됨 - 친구위치를 시작해요 [x] 서로의 위치 확인을 위해 동의가 필요해요. 지도 이미지 [캐릭터] (!) 친구,5.일반채팅,366,CHAT_253,SPLIT,원본 수행 절차를 Step 단위로 세분화,P2,common,"UI노출확인, 권한인증확인, 알림푸시확인, 콘텐츠미디어확인, 자동화후보",REVIEW_REQUIRED,일부 Step의 기대결과가 원본에 명시되지 않아 화면 노출 기준으로 보완됨
