service_name,row_number,omit_key,omit_expr,subject,source_col,orig_step,orig_expected,recon_step,recon_expected,reason,confidence
5.일반채팅,796,결과_확인,결과 확인,톡게시판 확인,expected_result,"1. 사진(or동영상)을 첨부한 글쓰기 후 톡게시판 확인
2. 채팅방에서 작성 결과 확인","1. 톡게시판 확인
  - 사진 or 동영상이 첨부된 게시글이 추가됨
  - 톡게시판의 사진(or동영상) 탭에 게시글이 소팅됨
2. 채팅방에서 결과 확인
  - 본문 및 사진(or동영상)이 포함된 게시글 말풍선이 전송됨
  - 말풍선 탭하면 해당 글로 랜딩","1. 사진(or동영상)을 첨부한 글쓰기 후 톡게시판 확인
2. 채팅방에서 작성 톡게시판 확인",톡게시판 확인 이어야 한다.,"Step에 ""결과 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""톡게시판 확인""이(가) 확인 대상임을 파악하였습니다. 따라서 ""결과 확인""은 ""톡게시판 확인""을 의미하는 것으로 판단하였습니다.",high
5.일반채팅,797,결과_확인,결과 확인,톡게시판 확인,expected_result,"1. 파일을 첨부한 글쓰기 후 톡게시판 확인
2. 채팅방에서 작성 결과 확인","1. 톡게시판 확인
  - 파일이 첨부된 게시글이 추가됨
  - 톡게시판의 파일 탭에 게시글이 소팅됨
2. 채팅방에서 결과 확인
  - 본문 및 파일명이 포함된 게시글 말풍선이 전송됨
  - 말풍선 탭하면 해당 글로 랜딩","1. 파일을 첨부한 글쓰기 후 톡게시판 확인
2. 채팅방에서 작성 톡게시판 확인",톡게시판 확인 이어야 한다.,"Step에 ""결과 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""톡게시판 확인""이(가) 확인 대상임을 파악하였습니다. 따라서 ""결과 확인""은 ""톡게시판 확인""을 의미하는 것으로 판단하였습니다.",high
5.일반채팅,798,결과_확인,결과 확인,톡게시판 확인,expected_result,"1. 투표를 첨부한 글쓰기 후 톡게시판 확인
2. 채팅방에서 작성 결과 확인","1. 톡게시판 확인
  - 투표가 첨부된 게시글이 추가됨
  - 톡게시판의 투표 탭에 게시글이 소팅됨
2. 채팅방에서 결과 확인
  - 투표 게시글 말풍선이 전송됨
  - 말풍선 탭하면 해당 투표로 랜딩","1. 투표를 첨부한 글쓰기 후 톡게시판 확인
2. 채팅방에서 작성 톡게시판 확인",톡게시판 확인 이어야 한다.,"Step에 ""결과 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""톡게시판 확인""이(가) 확인 대상임을 파악하였습니다. 따라서 ""결과 확인""은 ""톡게시판 확인""을 의미하는 것으로 판단하였습니다.",high
5.일반채팅,799,결과_확인,결과 확인,톡게시판 확인,expected_result,"1. 퀴즈를 첨부한 글쓰기 후 톡게시판 확인
2. 채팅방에서 작성 결과 확인","1. 톡게시판 확인
  - 퀴즈가 첨부된 게시글이 추가됨
  - 톡게시판의 퀴즈 탭에 게시글이 소팅됨
2. 채팅방에서 결과 확인
  - 퀴즈 게시글 말풍선이 전송됨
  - 말풍선 탭하면 해당 퀴즈로 랜딩","1. 퀴즈를 첨부한 글쓰기 후 톡게시판 확인
2. 채팅방에서 작성 톡게시판 확인",톡게시판 확인 이어야 한다.,"Step에 ""결과 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""톡게시판 확인""이(가) 확인 대상임을 파악하였습니다. 따라서 ""결과 확인""은 ""톡게시판 확인""을 의미하는 것으로 판단하였습니다.",high
5.일반채팅,805,결과_확인,결과 확인,채팅방에 게시글 공유 말풍선이 전송됨,expected_result,"1. [현재 채팅방에 공유하기] 선택
2. 채팅방에서 공유 결과 확인","1. 채팅방에 게시글 공유 말풍선이 전송됨
2. 전송된 말풍선 탭하면 해당 게시글로 랜딩","1. [현재 채팅방에 공유하기] 선택
2. 채팅방에서 공유 채팅방에 게시글 공유 말풍선이 전송됨",채팅방에 게시글 공유 말풍선이 전송됨 이어야 한다.,"Step에 ""결과 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""채팅방에 게시글 공유 말풍선이 전송됨""이(가) 확인 대상임을 파악하였습니다. 따라서 ""결과 확인""은 ""채팅방에 게시글 공유 말풍선이 전송됨""을 의미하는 것으로 판단하였습니다.",high
5.일반채팅,806,결과_확인,결과 확인,게시글이 공지로 추가됨,expected_result,"1. [공지 등록하기] 선택
2. 채팅방에서 결과 확인
3. [공지 내리기] 선택 후 결과 확인","1. 게시글이 공지로 추가됨
2. 채팅방에서 결과 확인
 - 채팅방의 공지 영역에 등록한 글이 표시됨
 - 채팅방에 공지 게시글 확인하기 말풍선이 전송됨
 - 말풍선 탭하면 해당 글로 랜딩
3. 공지 내리기 결과확인
 - 채팅방 공지 영역이 사라짐
 - 공지 내리기 말풍선 전송 없음
 - 톡게시판 공지 탭의 소팅에서 제외됨","1. [공지 등록하기] 선택
2. 채팅방에서 게시글이 공지로 추가됨
3. [공지 내리기] 선택 후 결과 확인",게시글이 공지로 추가됨 이어야 한다.,"Step에 ""결과 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""게시글이 공지로 추가됨""이(가) 확인 대상임을 파악하였습니다. 따라서 ""결과 확인""은 ""게시글이 공지로 추가됨""을 의미하는 것으로 판단하였습니다.",high
5.일반채팅,835,노출_확인,노출 확인,대화상대 영역 노출됨,expected_result,대화상대 영역 노출 확인,"대화상대 영역 노출됨
- '대화상대' 타이틀
- [+ 초대하기] 버튼
- 채팅 멤버 프로필 이미지 + 닉네임(나인 경우 닉네임 좌측 ''나' 표시) 
  ㄴ 친구 아닌 상태 : 프로필 이미지 내 ? 아이콘 + 닉네임 우측 친구 추가 버튼
  ㄴ 차단 상태 : 프로필 이미지 내 금지 아이콘",대화상대 영역 대화상대 영역 노출됨,대화상대 영역 노출됨 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""대화상대 영역 노출됨""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""대화상대 영역 노출됨""을 의미하는 것으로 판단하였습니다.",high
5.일반채팅,854,노출_확인,노출 확인,--,expected_result,프로필 상단 > 더보기 메뉴 노출 확인,"--
- 더보기 > 차단 > 메시지차단/ 메시지 차단, 프로필 비공개
- 더보기 > 신고",프로필 상단 > 더보기 메뉴 --,-- 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""--""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""--""을 의미하는 것으로 판단하였습니다.",medium
5.일반채팅,872,노출_확인,노출 확인,헤더 영역,expected_result,채팅방 설정 페이지 노출 확인,"1) 헤더 영역
- 좌측 Back 버튼 및 '채팅방 설정' 노출
2) 채팅방 정보 
- 상대방 프로필 사진, 프로필명, [편집] 버튼
3) '채팅방 설정' 메뉴
- '현재 채팅방 배경화면', '현재 채팅방 알림음', '현재 채팅방 입력창 잠금' 순서
4) '채팅방 데이터' 메뉴
- '채팅방 데이터 관리', '대화 내용 내보내기' 순서
5) '기타' 메뉴 (Android)
- '홈 화면에 바로가기 추가' 
6) 하단 버튼
- [채팅방 나가기] 버튼",채팅방 설정 페이지 헤더 영역,헤더 영역 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""헤더 영역""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""헤더 영역""을 의미하는 것으로 판단하였습니다.",high
5.일반채팅,873,노출_확인,노출 확인,헤더 영역,expected_result,채팅방 설정 페이지 노출 확인,"1) 헤더 영역
- 좌측 Back 버튼 및 '채팅방 설정' 노출
2) 채팅방 정보 
- 채팅방 사진, 채팅방명, [편집] 버튼
3) '채팅방 설정' 메뉴
- '현재 채팅방 배경화면', '현재 채팅방 알림음', '현재 채팅방 입력창 잠금' 순서
4) '채팅방 데이터' 메뉴
- '채팅방 데이터 관리', '대화 내용 내보내기' 순서
5) '기타' 메뉴 (Android)
- '홈 화면에 바로가기 추가' 
6) 하단 버튼
- [채팅방 나가기] 버튼
- [초대 거부 및 나가기] 버튼",채팅방 설정 페이지 헤더 영역,헤더 영역 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""헤더 영역""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""헤더 영역""을 의미하는 것으로 판단하였습니다.",high
5.일반채팅,876,노출_확인,노출 확인,헤더 영역,expected_result,채팅방 정보 페이지 노출 확인,"1) 헤더 영역
- 좌측 Back 버튼, '채팅방 정보', [확인] 버튼 노출
2) 프로필 사진
- 상대방 프로필 사진 노출 (편집 불가)
3) 채팅방 이름 편집 메뉴
- 메뉴명 : '채팅방 이름', 우측 입력 카운트 'n/50' 노출
- 입력창 디폴트 상대방 프로필명 입력 상태
- 입력창 입력 시 우측 [x] 전체삭제 버튼 노출 (미입력 시 미노출)
- 입력창 하단 안내 문구 : ""내가 설정한 채팅방 이름은 나에게만 보입니다.""",채팅방 정보 페이지 헤더 영역,헤더 영역 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""헤더 영역""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""헤더 영역""을 의미하는 것으로 판단하였습니다.",high
5.일반채팅,877,노출_확인,노출 확인,헤더 영역,expected_result,채팅방 정보 페이지 노출 확인,"1) 헤더 영역
- 좌측 이전 버튼, '채팅방 정보', [확인] 버튼 노출
2) 채팅방 정보 미설정 > 채팅방 사진, 채팅방명
3) 채팅방 이름 편집 메뉴
- 메뉴명 : '채팅방 이름', 우측 입력 카운트 'n/50' 노출
- 입력창 디폴트 채팅방명 입력 상태
- 입력창 입력 시 우측 [x] 전체삭제 버튼 노출 (미입력 시 미노출)
- 안내 문구 : ""내가 설정한 사진과 이름은 나에게만 보입니다.""",채팅방 정보 페이지 헤더 영역,헤더 영역 이어야 한다.,"Step에 ""노출 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""헤더 영역""이(가) 확인 대상임을 파악하였습니다. 따라서 ""노출 확인""은 ""헤더 영역""을 의미하는 것으로 판단하였습니다.",high
5.일반채팅,908,동작_확인,동작 확인,채팅방 저장소 업로드 중 화면,expected_result,"1. [채팅방 저장소에 저장] 탭 
2. 업로드 완료 동작 확인 
3. 업로드 완료 화면 > [채팅방 저장소 바로가기] 탭","1. 채팅방 저장소 업로드 중 화면으로 이동된다. 
2. 업로드 완료으로 전환된다. 
 - 톡클라우드 채널에서 '채팅방 내보내기가 완료되었어요' TMS 수신 
3. 채팅방 저장소 목록(웹뷰)으로 이동된다. 


*상세 케이스는 '톡클라우드 유료 버티컬' TC에서 수행","1. [채팅방 저장소에 저장] 탭 
2. 업로드 완료 채팅방 저장소 업로드 중 화면 
3. 업로드 완료 화면 > [채팅방 저장소 바로가기] 탭",채팅방 저장소 업로드 중 화면으로 이동된다.,"Step에 ""동작 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""채팅방 저장소 업로드 중 화면""이(가) 확인 대상임을 파악하였습니다. 따라서 ""동작 확인""은 ""채팅방 저장소 업로드 중 화면""을 의미하는 것으로 판단하였습니다.",high
6.비밀채팅,8,화면_확인,화면 확인,상단 새로운 채팅 영역,expected_result,"1. 채팅탭 > 비밀 채팅방 생성 시도 
 - [만들기] 버튼 
 - 우측 상단 상단 새로운 채팅 버튼 탭  

2. 비밀채팅 메뉴 선택 > 대화 상대 선택 화면 확인 

3. 최초 대화 전송","1. 상단 새로운 채팅 영역이 노출됨 
 - 일반채팅 | 팀채팅 | 비밀채팅 생성할 수 있는 버튼 표시됨 

2. 대화상대 선택 (초대) 화면으로 이동

3. 비밀 채팅방 생성
 - 비밀 채방 아이콘, 안내 피드 노출
  ""비밀채팅
   비밀채팅을 시작합니다. 
   모바일에서만 사용할 수 있습니다.""
 - 메시지 입력창 ""비밀 메시지 입력"" 가이드 문구
 : 메시지 입력 되면 문구 사라짐
 - 채팅 탭 리스트에서 확인 가능","1. 채팅탭 > 비밀 채팅방 생성 시도 
 - [만들기] 버튼 
 - 우측 상단 상단 새로운 채팅 버튼 탭  

2. 비밀채팅 메뉴 선택 > 대화 상대 선택 상단 새로운 채팅 영역 

3. 최초 대화 전송",상단 새로운 채팅 영역이 노출됨,"Step에 ""화면 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""상단 새로운 채팅 영역""이(가) 확인 대상임을 파악하였습니다. 따라서 ""화면 확인""은 ""상단 새로운 채팅 영역""을 의미하는 것으로 판단하였습니다.",high
6.비밀채팅,9,화면_확인,화면 확인,상단 새로운 채팅 영역,expected_result,"1. 채팅탭 > 비밀 채팅방 생성 시도 
 - 우측 상단 상단 새로운 채팅 버튼 탭  

2. 비밀채팅 메뉴 선택 > 대화 상대 선택 화면 확인 

3. 대화 상대 1명만 선택 후 [확인] 버튼 탭","1. 상단 새로운 채팅 영역이 노출됨 
 - 일반채팅 | 팀채팅 | 비밀채팅 생성할 수 있는 버튼 표시됨 

2. 대화상대 선택 (초대) 화면으로 이동

3. 비밀 채팅방 생성
 - 비밀 채방 아이콘, 안내 피드 노출
  ""비밀채팅
   비밀채팅을 시작합니다. 
   모바일에서만 사용할 수 있습니다.""
 - 메시지 입력창 ""비밀 메시지 입력"" 가이드 문구  
 : 메시지 입력 되면 문구 사라짐
 - 채팅 탭 리스트에서 확인 가능","1. 채팅탭 > 비밀 채팅방 생성 시도 
 - 우측 상단 상단 새로운 채팅 버튼 탭  

2. 비밀채팅 메뉴 선택 > 대화 상대 선택 상단 새로운 채팅 영역 

3. 대화 상대 1명만 선택 후 [확인] 버튼 탭",상단 새로운 채팅 영역이 노출됨,"Step에 ""화면 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""상단 새로운 채팅 영역""이(가) 확인 대상임을 파악하였습니다. 따라서 ""화면 확인""은 ""상단 새로운 채팅 영역""을 의미하는 것으로 판단하였습니다.",high
6.비밀채팅,32,동작_확인,동작 확인,작업선택 팝업표시,expected_result,발신 메시지 롱탭 메뉴 동작 확인,"작업선택 팝업표시
- 삭제",발신 메시지 롱탭 메뉴 작업선택 팝업표시,작업선택 팝업표시 이어야 한다.,"Step에 ""동작 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""작업선택 팝업표시""이(가) 확인 대상임을 파악하였습니다. 따라서 ""동작 확인""은 ""작업선택 팝업표시""을 의미하는 것으로 판단하였습니다.",high
6.비밀채팅,33,동작_확인,동작 확인,작업선택 팝업표시,expected_result,발신 이모티콘 롱탭 메뉴 동작 확인,"작업선택 팝업표시
- 이모티콘 보러가기
- 삭제",발신 이모티콘 롱탭 메뉴 작업선택 팝업표시,작업선택 팝업표시 이어야 한다.,"Step에 ""동작 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""작업선택 팝업표시""이(가) 확인 대상임을 파악하였습니다. 따라서 ""동작 확인""은 ""작업선택 팝업표시""을 의미하는 것으로 판단하였습니다.",high
6.비밀채팅,40,동작_확인,동작 확인,알림 ON/OFF 설정에 따라 동작됨,expected_result,[알림 ON/OFF] 동작 확인,알림 ON/OFF 설정에 따라 동작됨,[알림 ON/OFF] 알림 ON/OFF 설정에 따라 동작됨,알림 ON/OFF 설정에 따라 동작됨 이어야 한다.,"Step에 ""동작 확인""라는 생략 표현이 있습니다. Expected Result의 첫 번째 문장에서 ""알림 ON/OFF 설정에 따라 동작됨""이(가) 확인 대상임을 파악하였습니다. 따라서 ""동작 확인""은 ""알림 ON/OFF 설정에 따라 동작됨""을 의미하는 것으로 판단하였습니다.",high
