service_name,category_1,category_2,category_3,category_4,tc_count
17.지갑,문서 개별 카드,배너,Pay - 청구서 오류,신용 유형 오류,1
17.지갑,문서 개별 카드,배너,디지털 카드 오류,신용 유형 오류,1
17.지갑,문서 개별 카드,배너,머니 서비스 오류,신용 유형 오류,1
17.지갑,문서 개별 카드,배너,머니 서비스 오류,오늘의 소비 내역 오류,1
17.지갑,문서 개별 카드,배너,머니 서비스 오류,자산 관리 서비스 오류,1
17.지갑,문서 개별 카드,배너,머니 서비스 오류,페이 전체 서비스 에러 발생 후 지속됨,1
17.지갑,문서 개별 카드,배너,예약 내역 오류,신용 유형 오류,1
17.지갑,문서 개별 카드,배너,이모티콘 플러스 오류,신용 유형 오류,1
17.지갑,문서 개별 카드,배너,인증서 점검,신용 유형 오류,1
17.지갑,문서 개별 카드,배너,전자증명서 오류,신용 유형 오류,1
17.지갑,문서 개별 카드,배너,출입 QR 오류,신용 유형 오류,1
17.지갑,문서 개별 카드,배너,톡서랍 플러스 / 이모티콘 플러스 가입자,배너 2개,1
17.지갑,문서 개별 카드,배너,톡서랍 플러스 / 이모티콘 플러스 가입자,페이 전체 서비스 에러 발생,1
17.지갑,문서 개별 카드,배너,톡서랍 플러스 / 이모티콘 플러스 가입자,페이 전체 서비스 에러 발생 후 지속됨,1
17.지갑,문서 개별 카드,배너,톡서랍 플러스 오류,신용 유형 오류,1
17.지갑,문서 개별 카드,배너,페이 금융홈 오류,페이 전체 서비스 에러 발생 후 지속됨,1
17.지갑,문서 개별 카드,영어,테마모드,글로벌 (미국/캐나다 제외),1
17.지갑,문서 개별 카드,일본어,테마모드,글로벌 (미국/캐나다 제외),1
17.지갑,문서 개별 카드,전자 문서,ui,인증서 서명 이력 읽음 처리,1
17.지갑,문서 개별 카드,전자 문서,랜딩,고객센터,1
17.지갑,문서 개별 카드,전자 문서,랜딩,인증 뱃지 노출,1
17.지갑,문서 개별 카드,전자 문서,랜딩,전자문서,1
17.지갑,문서 개별 카드,전자 문서,유효기간 뱃지,n일 남음,1
17.지갑,문서 개별 카드,전자 문서,인증 뱃지,인증 뱃지 노출,1
17.지갑,문서 개별 카드,테마,다크모드,글로벌 (미국/캐나다 제외),1
17.지갑,문서 개별 카드,테마,라이트모드,글로벌 (미국/캐나다 제외),1
17.지갑,문서 개별 카드,테마,시스템 설정모드,글로벌 (미국/캐나다 제외),1
17.지갑,문서 개별 카드,테마,테마모드,글로벌 (미국/캐나다 제외),1
17.지갑,문서 개별 카드,톡 버전 9.7.5이하,Pull to refresh,신용 유형 오류,1
17.지갑,문서 개별 카드,톡 버전 9.7.5이하,me 가입자,신용 유형 오류,1
17.지갑,문서 개별 카드,톡 버전 9.7.5이하,me 미가입자,신용 유형 오류,1
17.지갑,문서 개별 카드,톡 버전 9.7.5이하,카카오 계정 미보유,글로벌 (미국/캐나다 제외),1
17.지갑,문서 개별 카드,톡 버전 9.7.5이하,카카오 계정 미보유,글로벌 (미국/캐나다),1
17.지갑,문서 개별 카드,톡 버전 9.7.5이하,카카오 계정 미보유,신용 유형 오류,1
17.지갑,문서 개별 카드,톡 버전 9.7.5이하,카카오 계정 미보유,일본,1
17.지갑,문서 리스트,더보기,전자 문서 수신,인증서 서명 이력 읽음 처리,1
17.지갑,문서 리스트,리스트 기본 ui,전자 문서 수신,인증서 서명 이력 읽음 처리,1
17.지갑,문서 리스트,문서 노출 기준,전자 문서 수신,인증서 서명 이력 읽음 처리,3
17.지갑,문서 리스트,문서 리스트 갱신,전자 문서 수신,인증서 서명 이력 읽음 처리,1
17.지갑,문서 리스트,읽은 문서 노출 기준,읽은 문서 없을 때,인기 쿠폰,1
17.지갑,문서 리스트,읽은 문서 노출 기준,읽은 문서 있을 때,전자문서,1
17.지갑,문서 리스트,정렬,전자 문서 수신,인증서 서명 이력 읽음 처리,1
17.지갑,발견,ui,채널 쿠폰 웹뷰,인기 쿠폰,1
17.지갑,발견,"관련서비스

전자문서",채널 쿠폰 웹뷰,인기 쿠폰,1
17.지갑,발견,디지털카드 발급,채널 쿠폰 웹뷰,인기 쿠폰,1
17.지갑,발견,증명서 발급,채널 쿠폰 웹뷰,인기 쿠폰,1
17.지갑,보유 카드 전체 리스트 구성,보유 카드 + 추천 카드 노출,랜딩,인증 뱃지 노출,1
17.지갑,생체인증 입력,입력 성공,일치하는 생체 정보,생체인증 정보 일치,1
17.지갑,생체인증 입력,입력 실패,기기 생체정보 삭제,MY 비밀번호 입력 성공,1
17.지갑,생체인증 입력,입력 실패,기기 생체정보 삭제,실패 팝업,1
17.지갑,생체인증 입력,입력 실패,일치하지 않은 생체 정보,MY 비밀번호 입력 성공,1
17.지갑,생체인증 입력,입력 실패,일치하지 않은 생체 정보,"MY 비밀번호 입력 실패
( = 재설정)",2
17.지갑,생체인증 입력,입력 실패,일치하지 않은 생체 정보,생체인증 정보 일치,1
17.지갑,서명 동선 진입 실패,톡 9.6.0 미만,서명 요청 만료,만료된 인증 요청 안내,1
17.지갑,서명 동선 진입 실패,톡 9.6.0 미만,업데이트 안내,시간 경과,1
17.지갑,서명 동선 진입 실패,톡 9.6.0 미만,이미 완료된 요청,완료된 인증요청 안내,1
17.지갑,서명 동선 진입 실패,톡 9.6.0 미만,인증 서비스 점검상태,인증 서비스 점검 상태 안내,1
17.지갑,서명 동선 진입 실패,톡 9.6.0 미만,인증정보 불일치,불일치 인증요청 안내,1
17.지갑,서명 종료,ME 계정 있음,인증요청 알림톡 발송,시간 경과,3
17.지갑,서브 디바이스,톡클라우드,톡클라우드 데이터 복원,인증 서비스 점검 상태 안내,1
17.지갑,서브칩 동작,카운팅,카운트 감소,인증서 서명 이력 읽음 처리,1
17.지갑,서브칩 동작,카운팅,카운트 감소,전자 문서 읽음 처리,1
17.지갑,서브칩 동작,카운팅,카운트 증가,안 읽은 전자 문서 수신,1
17.지갑,서브칩 동작,카운팅,카운트 증가,인증서 서명 완료,1
17.지갑,"서비스에서 MY 비밀번호 재설정
( = 분실로 인한 재설정)",서명 중 My 비밀번호 재설정,MY 비밀번호 다시 입력,재입력 성공 = MY 비밀번호 등록 성공,1
17.지갑,"서비스에서 MY 비밀번호 재설정
( = 분실로 인한 재설정)",인증서 재발급 중 My 비밀번호 재설정,MY 비밀번호 다시 입력,재입력 성공 = MY 비밀번호 등록 성공,1
17.지갑,"서비스에서 MY 비밀번호 재설정
( = 분실로 인한 재설정)",톡클라우드 대화 복원 중 My 비밀번호 분실,톡클라우드 보안코드 입력 성공,재입력 성공 = MY 비밀번호 등록 성공,1
17.지갑,"서비스에서 MY 비밀번호 재설정
( = 분실로 인한 재설정)",톡클라우드 대화 복원 중 My 비밀번호 분실,톡클라우드 보안코드 입력 실패,재입력 성공 = MY 비밀번호 등록 성공,1
17.지갑,스크롤,카운팅,카운트 감소,인증서 서명 이력 읽음 처리,1
17.지갑,에러 케이스,은행 점검중,선택한 은행 점검,인증 서비스 점검 상태 안내,1
17.지갑,에러 케이스,은행 점검중,톡클라우드 데이터 복원,인증 서비스 점검 상태 안내,1
17.지갑,유효한 인증서 삭제,사용자 삭제,성공,ME 계정 있음,2
17.지갑,유효한 인증서 삭제,사용자 삭제,실패,인증번호 요청 횟수 초과,1
17.지갑,유효한 인증서 삭제,자동삭제,PIN 5회 오입력,인증서 보유 여부,2
17.지갑,유효한 인증서 삭제,자동삭제,PIN 5회 오입력,인증서 삭제 TMS,1
17.지갑,유효한 인증서 삭제,자동삭제,PIN 5회 오입력,지갑 홈 > 인증서 영역,1
17.지갑,유효한 인증서 삭제,자동삭제,기기변경,인증서 삭제 TMS,1
17.지갑,유효한 인증서 삭제,자동삭제,기기변경,지갑 홈 > 인증서 영역,1
17.지갑,유효한 인증서 삭제,자동삭제,"전화번호 변경
- 국내 > 국내",인증서 삭제 TMS,1
17.지갑,유효한 인증서 삭제,자동삭제,"전화번호 변경
- 국내 > 국내",지갑 홈 > 인증서 영역,1
17.지갑,유효한 인증서 삭제,자동삭제,"전화번호 변경
- 국내 > 해외 > 국내",인증서 삭제 TMS,1
17.지갑,유효한 인증서 삭제,자동삭제,"전화번호 변경
- 국내 > 해외 > 국내",지갑 홈 > 인증서 영역,1
17.지갑,유효한 인증서 삭제,자동삭제,톡 삭제 후 재설치,인증서 삭제 TMS,1
17.지갑,유효한 인증서 삭제,자동삭제,톡 삭제 후 재설치,"인증서 삭제 TMS 
인증서 발급 유도 TMS",1
17.지갑,유효한 인증서 삭제,자동삭제,톡 삭제 후 재설치,지갑 홈 > 인증서 영역,2
17.지갑,인증서 관리 화면,보안 관리,MY 비밀번호 관리,ME 계정 있음,1
17.지갑,인증서 관리 화면,보안 관리,인증서 삭제,ME 계정 있음,1
17.지갑,인증서 관리 화면,사용이력,인증서 사용처,ME 계정 있음,1
17.지갑,인증서 관리 화면,이용 안내,개인정보처리방침,ME 계정 있음,1
17.지갑,인증서 관리 화면,이용 안내,고객센터,ME 계정 있음,1
17.지갑,인증서 관리 화면,이용 안내,인증서 삭제,ME 계정 있음,1
17.지갑,인증서 관리 화면,이용 안내,인증서 서비스 이용약관,ME 계정 있음,1
17.지갑,인증서 관리 화면,이용 안내,전자서명 인증업무준칙 제공,ME 계정 있음,1
17.지갑,인증서 관리 화면,인증서 정보,인증서 사용처,ME 계정 있음,1
17.지갑,인증서 관리 화면,전체 ui,인증서 사용처,ME 계정 있음,1
17.지갑,인증서 발급에서 최초 등록,me 미 가입자,"My 비밀번호 등록 
 - 인증서 동선 발급",MY 비밀번호 등록 성공,1
17.지갑,인증서 상세,인증서 관리 화면 이동,인증서 사용처,ME 계정 없음,1
17.지갑,인증서 상세,인증서 관리 화면 이동,인증서 사용처,ME 계정 있음,2
17.지갑,인증서 상세,인증서 관리 화면 이동,인증서 사용처,v2_level2 보유 중 만료,1
17.지갑,인증서 영역,시스템 점검 중,화면구성,v2_level2 보유 중 만료,1
17.지갑,인증서 영역,인증서 있음,v1 인증서 있음,v1_level1 보유 중,1
17.지갑,인증서 영역,인증서 있음,v1 인증서 있음,v1_level2 보유 중,1
17.지갑,인증서 영역,인증서 있음,v2 인증서 있음,1차 만료예정,1
17.지갑,인증서 영역,인증서 있음,v2 인증서 있음,2차 만료예정,1
17.지갑,인증서 영역,인증서 있음,v2 인증서 있음,"2차 만료예정
- 1시간",1
17.지갑,인증서 영역,인증서 있음,v2 인증서 있음,v1_level1 보유 중 만료,1
17.지갑,인증서 영역,인증서 있음,v2 인증서 있음,v1_level2 보유 중 만료,1
17.지갑,인증서 영역,인증서 있음,v2 인증서 있음,v2_level1 보유 중,1
17.지갑,인증서 영역,인증서 있음,v2 인증서 있음,v2_level1 보유 중 만료,1
17.지갑,인증서 영역,인증서 있음,v2 인증서 있음,v2_level2 보유 중 만료,1
17.지갑,인증서 영역,인증서 있음,v2 인증서 있음,재발급,1
17.지갑,지갑 홈,본인인증 단계,My 비밀번호 등록,등록 실패,1
17.지갑,지갑 홈,본인인증 단계,My 비밀번호 등록,발급 취소하기,1
17.지갑,지갑 홈,본인인증 단계,My 비밀번호 등록,입력 실패,1
17.지갑,지갑 홈,본인인증 단계,이용약관 닫기 [X],연령 정보 있음,1
17.지갑,지갑 홈,본인인증 단계,인증 실패,발급 취소하기,1
17.지갑,지갑 홈,본인인증 단계,일치하지 않는 정보,발급 취소하기,1
17.지갑,지갑 홈,본인인증 단계,일치하지 않는 정보,연령 정보 있음,1
17.지갑,지갑 홈,은행 계좌 점유,변경,입금자명 불일치 5회,1
17.지갑,지갑 홈,은행 계좌 점유,변경,입금자명 확인 성공,1
17.지갑,지갑 홈,은행 계좌 점유,은행 리스트,1원 송금 제한 초과,2
17.지갑,지갑 홈,은행 계좌 점유,은행 리스트,계좌 번호 입력,1
17.지갑,지갑 홈,은행 계좌 점유,은행 리스트,계좌 정보 불일치,2
17.지갑,지갑 홈,은행 계좌 점유,은행 리스트,계좌 정보 입력,1
17.지갑,지갑 홈,은행 계좌 점유,입금자명 입력 화면,1원 송금 제한 초과,1
17.지갑,지갑 홈,은행 계좌 점유,입금자명 입력 화면,입금자명 4글자 미만,1
17.지갑,지갑 홈,은행 계좌 점유,입금자명 입력 화면,입금자명 불일치,1
17.지갑,지갑 홈,은행 계좌 점유,입금자명 입력 화면,입금자명 불일치 5회,1
17.지갑,지갑 홈,은행 계좌 점유,휴대폰 본인 확인,글로벌 (미국/캐나다 제외),1
17.지갑,지갑 홈,화면구성,계속 진행하기,기 발급된 인증서,1
17.지갑,지갑 홈,화면구성,계속 진행하기,입금자명 확인 성공,1
17.지갑,지갑 홈,화면구성,기 인증서 재발급,기 발급된 인증서,1
17.지갑,지갑 홈,화면구성,기 인증서 재발급,사용이력,1
17.지갑,지갑 홈,화면구성,기 인증서 재발급,연령 정보 없음,1
17.지갑,지갑 홈,화면구성,기 인증서 재발급,연령 정보 있음,1
17.지갑,지갑 홈,화면구성,변경,입금자명 확인 성공,1
17.지갑,지갑 홈,화면구성,이용약관 닫기 [X],연령 정보 있음,1
17.지갑,지갑 홈,화면구성,테마모드,글로벌 (미국/캐나다 제외),1
17.지갑,지갑 홈,화면구성,휴대폰 본인 확인,글로벌 (미국/캐나다 제외),1
17.지갑,지갑 홈 설정에서 최초 등록,me 미가입자,My 비밀번호 다시 입력,생체 인증 사용 버튼 : Off,1
17.지갑,지갑 홈 설정에서 최초 등록,me 미가입자,My 비밀번호 다시 입력,생체 인증 사용 버튼 : On,1
17.지갑,지갑 홈 설정에서 최초 등록,me 미가입자,"My 비밀번호 등록 
 - 지갑 설정",입력 실패,1
17.지갑,직접 변경,더보기 > 설정 > My 비밀번호 관리,비밀번호 5회 오입력,"인증서 미보유 케이스
 - 인증서 없음",2
17.지갑,직접 변경,더보기 > 설정 > My 비밀번호 관리,비밀번호 5회 오입력,"인증서 보유 케이스 
 - 인증서 있음 > PIN 5회 실패 > 비밀번호 초기화",1
17.지갑,직접 변경,더보기 > 설정 > My 비밀번호 관리,생체 인증 설정 Off,MY 비밀번호 등록 성공,1
17.지갑,직접 변경,지갑 > My > 비밀번호 관리,비밀번호 5회 오입력,"인증서 보유 케이스 
 - 인증서 있음 > PIN 5회 실패 > 비밀번호 초기화",1
17.지갑,직접 변경,지갑 > My > 비밀번호 관리,비밀번호 5회 오입력,"인증서 없음
 - 인증서 발급 후 > 인증서 삭제된 상태",2
17.지갑,직접 변경,지갑 > My > 비밀번호 관리,비밀번호 5회 오입력,인증서 있음,1
17.지갑,직접 변경,카카오계정 비밀번호 체크,MY 비밀번호 1차 등록 성공,본인인증 확인,1
17.지갑,직접 변경,카카오계정 비밀번호 체크,MY 비밀번호 다시 입력,재입력 성공 = MY 비밀번호 등록 성공,1
17.지갑,직접 변경,카카오계정 비밀번호 체크,MY 비밀번호 다시 입력,재입력 실패,1
17.지갑,직접 변경,카카오계정 비밀번호 체크,me 가입자,본인인증 확인,3
