service_name,row_number,category,label,evidence,source_field,keyword,reason,confidence
7.팀채팅_채팅방,68,채팅내역_존재,채팅 내역 존재,이전 대화상대 유지 ON,precondition,이전 대화,사전조건 컬럼에 기존 채팅 내역 관련 동작이 포함되어 있어 채팅 내역이 사전에 존재해야 합니다.,high
7.팀채팅_채팅방,68,백업_존재,백업 데이터 존재,톡클라우드 미가입자,category_2,톡클라우드,분류2에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
7.팀채팅_채팅방,69,채팅방_존재,채팅방 생성 완료,1. 팀채팅방 > 채팅방 사이드 > 채팅방 다시 만들기 > 일반채팅 탭,test_step,채팅방,Test Step에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
7.팀채팅_채팅방,69,백업_존재,백업 데이터 존재,톡클라우드 미가입자,category_2,톡클라우드,분류2에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
7.팀채팅_채팅방,70,채팅방_존재,채팅방 생성 완료,1. 팀채팅방 > 채팅방 사이드 > 채팅방 다시 만들기 > 팀채팅 탭,test_step,채팅방,Test Step에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
7.팀채팅_채팅방,70,사진_존재,사진/이미지 존재,"- 방장, 부방장이 설정한 팀채팅의 사진과 이름은 다른 모든 대화상대에게도 동일하게 보입니다.",expected_result,사진,기대결과에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,70,채팅내역_존재,채팅 내역 존재,이전 대화상대 유지 메뉴 미노출 확인,category_4,이전 대화,화면전개에 기존 채팅 내역 관련 동작이 포함되어 있어 채팅 내역이 사전에 존재해야 합니다.,medium
7.팀채팅_채팅방,70,백업_존재,백업 데이터 존재,톡클라우드 미가입자,category_2,톡클라우드,분류2에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
7.팀채팅_채팅방,71,채팅방_존재,채팅방 생성 완료,팀채팅 > 팀채팅,category_3,팀채팅,분류3에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
7.팀채팅_채팅방,71,채팅내역_존재,채팅 내역 존재,이전 대화상대 유지 메뉴 미노출 확인,category_4,이전 대화,화면전개에 기존 채팅 내역 관련 동작이 포함되어 있어 채팅 내역이 사전에 존재해야 합니다.,medium
7.팀채팅_채팅방,71,백업_존재,백업 데이터 존재,톡클라우드 미가입자,category_2,톡클라우드,분류2에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
7.팀채팅_채팅방,72,채팅방_존재,채팅방 생성 완료,* 채팅방 공지 < 스팸뷰 < 라이브톡 배너 순,test_step,채팅방,Test Step에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
7.팀채팅_채팅방,72,채팅내역_존재,채팅 내역 존재,이전 대화상대 유지 메뉴 미노출 확인,category_4,이전 대화,화면전개에 기존 채팅 내역 관련 동작이 포함되어 있어 채팅 내역이 사전에 존재해야 합니다.,medium
7.팀채팅_채팅방,73,채팅방_존재,채팅방 생성 완료,팀채팅 > 팀채팅,category_3,팀채팅,분류3에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
7.팀채팅_채팅방,73,채팅내역_존재,채팅 내역 존재,이전 대화상대 유지 메뉴 미노출 확인,category_4,이전 대화,화면전개에 기존 채팅 내역 관련 동작이 포함되어 있어 채팅 내역이 사전에 존재해야 합니다.,medium
7.팀채팅_채팅방,74,채팅방_존재,채팅방 생성 완료,1. 팀채팅방에 3000명 이상 초대시도,test_step,채팅방,Test Step에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
7.팀채팅_채팅방,74,채팅내역_존재,채팅 내역 존재,이전 대화상대 유지 메뉴 미노출 확인,category_4,이전 대화,화면전개에 기존 채팅 내역 관련 동작이 포함되어 있어 채팅 내역이 사전에 존재해야 합니다.,medium
7.팀채팅_채팅방,78,채팅방_존재,채팅방 생성 완료,1. 채팅방에 수/발신된 사진 탭,test_step,채팅방,Test Step에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
7.팀채팅_채팅방,78,사진_존재,사진/이미지 존재,1. 채팅방에 수/발신된 사진 탭,test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,79,채팅방_존재,채팅방 생성 완료,1. 채팅방에 수/발신된 사진 탭,test_step,채팅방,Test Step에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
7.팀채팅_채팅방,79,사진_존재,사진/이미지 존재,1. 채팅방에 수/발신된 사진 탭,test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,81,채팅방_존재,채팅방 생성 완료,1. 채팅방에 수/발신된 동영상 탭,test_step,채팅방,Test Step에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
7.팀채팅_채팅방,81,동영상_존재,동영상 존재,1. 채팅방에 수/발신된 동영상 탭,test_step,동영상,Test Step에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,82,채팅방_존재,채팅방 생성 완료,1. 채팅방에 수/발신된 동영상 탭,test_step,채팅방,Test Step에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
7.팀채팅_채팅방,82,동영상_존재,동영상 존재,1. 채팅방에 수/발신된 동영상 탭,test_step,동영상,Test Step에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,84,채팅방_존재,채팅방 생성 완료,사진/동영상 채팅방 서랍으로 이동된다.,expected_result,채팅방,기대결과에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
7.팀채팅_채팅방,84,사진_존재,사진/이미지 존재,1. 사진/동영상 상세 화면 > 우상단 [모아보기] 탭,test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,84,동영상_존재,동영상 존재,1. 사진/동영상 상세 화면 > 우상단 [모아보기] 탭,test_step,동영상,Test Step에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,85,사진_존재,사진/이미지 존재,1. 사진/동영상 상세 화면 > [저장] 버튼 클릭,test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,85,동영상_존재,동영상 존재,1. 사진/동영상 상세 화면 > [저장] 버튼 클릭,test_step,동영상,Test Step에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,86,채팅방_존재,채팅방 생성 완료,2. 선택한 채팅방으로 전달 완료,expected_result,채팅방,기대결과에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
7.팀채팅_채팅방,86,사진_존재,사진/이미지 존재,1. 사진/동영상 상세 화면 > [공유] [전달] 버튼 탭,test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,86,동영상_존재,동영상 존재,1. 사진/동영상 상세 화면 > [공유] [전달] 버튼 탭,test_step,동영상,Test Step에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,87,채팅방_존재,채팅방 생성 완료,2. 친구/채팅방에 전달하기,test_step,채팅방,Test Step에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
7.팀채팅_채팅방,87,사진_존재,사진/이미지 존재,1. 사진 상세 화면 > [전달] 버튼 클릭,test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,88,채팅방_존재,채팅방 생성 완료,2. 친구/채팅방에 전달하기,test_step,채팅방,Test Step에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
7.팀채팅_채팅방,88,동영상_존재,동영상 존재,1. 동영상 상세 화면 > [전달] 버튼 클릭,test_step,동영상,Test Step에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,89,사진_존재,사진/이미지 존재,1. 사진/동영상 상세 화면 > [더보기] 클릭 > [상세정보] 클릭,test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,89,동영상_존재,동영상 존재,1. 사진/동영상 상세 화면 > [더보기] 클릭 > [상세정보] 클릭,test_step,동영상,Test Step에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,90,채팅방_존재,채팅방 생성 완료,채팅방 내 해당 챗로그로 화면 이동된다. (바운스 동작),expected_result,채팅방,기대결과에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,medium
7.팀채팅_채팅방,90,사진_존재,사진/이미지 존재,1. 사진/동영상 상세 화면 > [더보기] 클릭 > [대화보기] 클릭,test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,90,동영상_존재,동영상 존재,1. 사진/동영상 상세 화면 > [더보기] 클릭 > [대화보기] 클릭,test_step,동영상,Test Step에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,91,채팅방_존재,채팅방 생성 완료,- 팀채팅 서버 데이터 : O,precondition,팀채팅,사전조건 컬럼에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,high
7.팀채팅_채팅방,91,사진_존재,사진/이미지 존재,1. 사진/동영상 상세 화면 > [더보기] 클릭 > [다시 불러오기] 클릭,test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,91,동영상_존재,동영상 존재,1. 사진/동영상 상세 화면 > [더보기] 클릭 > [다시 불러오기] 클릭,test_step,동영상,Test Step에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,92,채팅방_존재,채팅방 생성 완료,- 팀채팅 서버 데이터 : O,precondition,팀채팅,사전조건 컬럼에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,high
7.팀채팅_채팅방,92,사진_존재,사진/이미지 존재,1. 사진/동영상 상세 화면 > [더보기] 클릭 > [다시 불러오기] 클릭,test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,92,동영상_존재,동영상 존재,1. 사진/동영상 상세 화면 > [더보기] 클릭 > [다시 불러오기] 클릭,test_step,동영상,Test Step에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,93,채팅방_존재,채팅방 생성 완료,- 팀채팅 서버 데이터 : X,precondition,팀채팅,사전조건 컬럼에 채팅방 관련 동작이 포함되어 있어 채팅방이 사전에 생성되어 있어야 합니다.,high
7.팀채팅_채팅방,93,사진_존재,사진/이미지 존재,1. 사진/동영상 상세 화면 > [더보기] 클릭 > [다시 불러오기] 클릭,test_step,사진,Test Step에 사진 관련 동작이 포함되어 있어 사진이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,93,동영상_존재,동영상 존재,1. 사진/동영상 상세 화면 > [더보기] 클릭 > [다시 불러오기] 클릭,test_step,동영상,Test Step에 동영상 관련 동작이 포함되어 있어 동영상 파일이 기기에 존재해야 합니다.,medium
7.팀채팅_채팅방,96,알림_허용,알림 허용,알림 수신,category_3,알림 수신,분류3에 알림 수신 관련 내용이 포함되어 있어 알림 권한이 허용된 상태여야 합니다.,medium
7.팀채팅_채팅방,96,백업_존재,백업 데이터 존재,미디어 백업 중단,category_1,백업,분류1에 백업 관련 동작이 포함되어 있어 백업 데이터가 사전에 존재해야 합니다.,medium
